wavelength_m,wavelength_um,frequency_Hz,wavelength_nm,sun_5778K_W_m2_sr_m,sun_5778K_normalized,sun_6000K_W_m2_sr_m,sun_6000K_normalized,sun_5500K_W_m2_sr_m,sun_5500K_normalized,earth_300K_W_m2_sr_m,earth_300K_normalized,earth_288K_W_m2_sr_m,earth_288K_normalized,hot_star_10000K_W_m2_sr_m,hot_star_10000K_normalized,cool_planet_200K_W_m2_sr_m,cool_planet_200K_normalized
1.2668790568995315e-08,0.012668790568995315,2.3663857758742216e+16,12.668790568995316,1.5854638939752338e-62,6.010969619124712e-76,2.283252185282892e-59,7.169225854764475e-73,7.682285602427894e-67,3.726947327180369e-80,0.0,0.0,0.0,0.0,1.7379328331832608e-26,4.2433403384967925e-41,0.0,0.0
1.2707770986868978e-08,0.012707770986868977,2.3591270122020416e+16,12.707770986868978,2.8531786878034417e-62,1.0817257003134567e-75,4.018262266283662e-59,1.2617016165078614e-72,1.425273053058694e-66,6.914501582602626e-80,0.0,0.0,0.0,0.0,2.4246841899999307e-26,5.920113847378589e-41,0.0,0.0
1.2746871343024804e-08,0.012746871343024805,2.351890514404925e+16,12.746871343024806,5.1250533974187565e-62,1.9430616102543208e-75,7.059097859627401e-59,2.2164992203996522e-72,2.6391368462169666e-66,1.2803382383965296e-79,0.0,0.0,0.0,0.0,3.379195273679467e-26,8.250650049690251e-41,0.0,0.0
1.2786092006499103e-08,0.012786092006499102,2.3446762141834824e+16,12.786092006499102,9.188975419925445e-62,3.483816458384665e-75,1.2379098675367307e-58,3.886936136716239e-72,4.877356996112777e-66,2.3661776665296276e-79,0.0,0.0,0.0,0.0,4.704448696849208e-26,1.1486391501773248e-40,0.0,0.0
1.2825433347463741e-08,0.01282543334746374,2.3374840434478156e+16,12.82543334746374,1.6445137654080936e-61,6.2348454100178e-75,2.1670059869132324e-58,6.804222261976239e-72,8.996395889850545e-66,4.364468512513838e-79,0.0,0.0,0.0,0.0,6.542488124660862e-26,1.5974152305218707e-40,0.0,0.0
1.2864895737229563e-08,0.012864895737229563,2.3303139343168892e+16,12.864895737229563,2.9377315886606847e-61,1.1137822435241274e-74,3.786734180621909e-58,1.1890036837727306e-71,1.6562142756787448e-65,8.034878794441182e-79,0.0,0.0,0.0,0.0,9.08902551440628e-26,2.2191783172807946e-40,0.0,0.0
1.2904479548249819e-08,0.012904479548249819,2.3231658191179016e+16,12.90447954824982,5.238335751087352e-61,1.986010351557887e-74,6.605497027306954e-58,2.0740722543476515e-71,3.043203571733628e-65,1.4763652387713807e-78,0.0,0.0,0.0,0.0,1.2613432455978567e-25,3.079698232602217e-40,0.0,0.0
1.2944185154123856e-08,0.012944185154123856,2.3160396303856164e+16,12.944185154123856,9.323599299869401e-61,3.5348564130267636e-74,1.150229494652023e-57,3.6116269088122035e-71,5.581032595232856e-65,2.7075554841564277e-78,0.0,0.0,0.0,0.0,1.748607107357679e-25,4.269402668020494e-40,0.0,0.0
1.298401292960044e-08,0.01298401292960044,2.308935300861762e+16,12.98401292960044,1.6564767624126256e-60,6.2802007232615616e-74,1.99942054852778e-57,6.278017637931977e-71,1.0215737724793159e-64,4.95601418366441e-78,0.0,0.0,0.0,0.0,2.4215619530579816e-25,5.912490587314016e-40,0.0,0.0
1.3023963250581475e-08,0.013023963250581475,2.301852763494363e+16,13.023963250581476,2.937656359297929e-60,1.1137537218141276e-73,3.4694991454681707e-57,1.0893944671158542e-70,1.8663757050702905e-64,9.05444591037825e-78,0.0,0.0,0.0,0.0,3.3499993215385123e-25,8.179365153591237e-40,0.0,0.0
1.3064036494125471e-08,0.01306403649412547,2.2947919514371244e+16,13.064036494125471,5.200354420564355e-60,1.9716104888593272e-73,6.010003473706342e-57,1.887092129754444e-70,3.4033381840079104e-64,1.6510792236584549e-77,0.0,0.0,0.0,0.0,4.629574064076111e-25,1.1303577446183844e-39,0.0,0.0
1.3104233038451025e-08,0.013104233038451025,2.2877527980488108e+16,13.104233038451024,9.189324894083445e-60,3.483948954530076e-73,1.0392745220013647e-56,3.263237333727562e-70,6.194273274991303e-64,3.005060137149504e-77,0.0,0.0,0.0,0.0,6.3912517591370265e-25,1.5604893287711403e-39,0.0,0.0
1.3144553262940578e-08,0.013144553262940577,2.2807352368925864e+16,13.144553262940578,1.6208968498432902e-59,6.145306592705771e-73,1.7940550517493465e-56,5.6331867083173944e-70,1.1252715926103998e-63,5.459088833023752e-77,0.0,0.0,0.0,0.0,8.814156768236782e-25,2.152066308338728e-39,0.0,0.0
1.3184997548143777e-08,0.013184997548143777,2.2737392017354276e+16,13.184997548143777,2.853978173679464e-59,1.0820288094116804e-72,3.091672468471412e-56,9.707599685350809e-70,2.0403684434006996e-63,9.898545966830685e-77,0.0,0.0,0.0,0.0,1.2143026779364131e-24,2.9648438869725413e-39,0.0,0.0
1.3225566275781258e-08,0.013225566275781258,2.2667646265474612e+16,13.225566275781258,5.016164797794429e-59,1.901778673020741e-72,5.318702678912951e-56,1.670029311928302e-69,3.6927218144693605e-63,1.7914694153140737e-76,0.0,0.0,0.0,0.0,1.6711900763242655e-24,4.0803810876703285e-39,0.0,0.0
1.3266259828748169e-08,0.013266259828748168,2.2598114455013584e+16,13.266259828748169,8.800780688719e-59,3.33664018117941e-72,9.134289186133163e-56,2.86809239120504e-69,6.670737201291948e-63,3.236209569560979e-76,0.0,0.0,0.0,0.0,2.297623309788131e-24,5.6098817439548404e-39,0.0,0.0
1.3307078591117701e-08,0.013307078591117702,2.252879592971725e+16,13.307078591117701,1.5413498433729128e-58,5.843720009118e-72,1.566040137489218e-55,4.917238452963778e-69,1.2027982954682397e-62,5.835198174636642e-76,0.0,0.0,0.0,0.0,3.1556386166312836e-24,7.70481366137914e-39,0.0,0.0
1.3348022948144903e-08,0.013348022948144904,2.2459690035344516e+16,13.348022948144903,2.694723612298785e-58,1.0216506239604735e-71,2.6803553923695906e-55,8.416097574676184e-69,2.1647412272708043e-62,1.0501922147315535e-75,0.0,0.0,0.0,0.0,4.3296472263827545e-24,1.0571275469558607e-38,0.0,0.0
1.3389093286270099e-08,0.013389093286270099,2.2390796119661324e+16,13.3890932862701,4.7028655962736e-58,1.7829975396758555e-71,4.579789332198642e-55,1.4380165406785758e-68,3.888802223433699e-62,1.8865949279442109e-75,0.0,0.0,0.0,0.0,5.9343880053411285e-24,1.44894138176974e-38,0.0,0.0
1.3430289993122728e-08,0.013430289993122728,2.2322113532434164e+16,13.430289993122727,8.193106235764984e-58,3.106252552113549e-71,7.812040861372181e-55,2.452917189035204e-68,6.973083604891482e-62,3.3828884590338933e-75,0.0,0.0,0.0,0.0,8.125664664474911e-24,1.9839639363225358e-38,0.0,0.0
1.3471613457524923e-08,0.013471613457524923,2.2253641625424092e+16,13.471613457524922,1.424867967568124e-57,5.402102247085141e-71,1.3303063027031423e-54,4.1770534159869195e-68,1.2480600810733833e-61,6.054779038476419e-75,0.0,0.0,0.0,0.0,1.1114827718005695e-23,2.7137985951314657e-38,0.0,0.0
1.3513064069495093e-08,0.013513064069495094,2.2185379752380732e+16,13.513064069495094,2.4736771051040774e-57,9.378452566979266e-71,2.261565515937643e-54,7.10113147974281e-68,2.229719163115448e-61,1.0817153000286371e-74,0.0,0.0,0.0,0.0,1.5188287337277892e-23,3.708375323855529e-38,0.0,0.0
1.3554642220251801e-08,0.013554642220251802,2.2117327269035864e+16,13.554642220251802,4.2870255230862956e-57,1.625340083341342e-70,3.8383035585059973e-54,1.205196048314141e-67,3.976228511788731e-61,1.9290084997082066e-74,0.0,0.0,0.0,0.0,2.073377809527938e-23,5.062363474656955e-38,0.0,0.0
1.3596348302217233e-08,0.013596348302217233,2.204948353309772e+16,13.596348302217233,7.416792330196706e-57,2.8119286435712415e-70,6.503457633869011e-54,2.0420327160804777e-67,7.077851278246587e-61,3.43371494745061e-74,0.0,0.0,0.0,0.0,2.827567612929409e-23,6.903794831813992e-38,0.0,0.0
1.3638182709021096e-08,0.013638182709021096,2.1981847904244576e+16,13.638182709021097,1.2809302114526632e-56,4.8563909998326494e-70,1.100085367707271e-53,3.454178435238371e-67,1.257601035309085e-60,6.101065567938773e-74,0.0,0.0,0.0,0.0,3.8522440814930523e-23,9.405646980495998e-38,0.0,0.0
1.3680145835504252e-08,0.013680145835504252,2.1914419744118876e+16,13.680145835504252,2.2084441540296213e-56,8.372874819698034e-70,1.857752071963714e-53,5.833190162660183e-67,2.2304788745104318e-60,1.0820838627845008e-73,0.0,0.0,0.0,0.0,5.243027923346068e-23,1.2801387636051091e-37,0.0,0.0
1.3722238077722357e-08,0.013722238077722358,2.184719841632132e+16,13.722238077722357,3.8010297840087422e-56,1.4410845078141915e-69,3.1320639783329263e-53,9.834425735788275e-67,3.9488399225364275e-60,1.9157213303953585e-73,0.0,0.0,0.0,0.0,7.128849517410423e-23,1.7405813473754217e-37,0.0,0.0
1.3764459832949801e-08,0.013764459832949801,2.1780183286404548e+16,13.7644598329498,6.530889125837818e-56,2.4760561417046246e-69,5.271779091890702e-53,1.6552956878701903e-66,6.978459042448064e-60,3.385496273123439e-73,0.0,0.0,0.0,0.0,9.683379416508004e-23,2.364295886842545e-37,0.0,0.0
1.3806811499683223e-08,0.013806811499683224,2.171337372186752e+16,13.806811499683224,1.1202161195793246e-55,4.2470756270342916e-69,8.858693731830557e-53,2.7815576637151367e-66,1.2310353572702002e-59,5.972186106948067e-73,0.0,0.0,0.0,0.0,1.314032157384042e-22,3.2083435867292274e-37,0.0,0.0
1.3849293477645483e-08,0.013849293477645483,2.1646769092149216e+16,13.849293477645482,1.9181919670521487e-55,7.272441637689951e-69,1.4861760796636396e-52,4.6664718175828507e-66,2.167728546385257e-59,1.0516414684517646e-72,0.0,0.0,0.0,0.0,1.7813854293598924e-22,4.349434285655261e-37,0.0,0.0
1.3891906167789337e-08,0.013891906167789337,2.158036876862284e+16,13.891906167789337,3.2790295392641366e-55,1.2431785432407402e-68,2.4892076452519863e-52,7.815909220735894e-66,3.81035137441239e-59,1.8485356579292306e-72,0.0,0.0,0.0,0.0,2.4125924568765287e-22,5.890590647203534e-37,0.0,0.0
1.3934649972301142e-08,0.013934649972301143,2.1514172124589996e+16,13.934649972301143,5.595821618424827e-55,2.1215439765112896e-68,4.162406029307674e-52,1.3069615838183387e-65,6.685798604664418e-59,3.2435163868218306e-72,0.0,0.0,0.0,0.0,3.2642657592301803e-22,7.970037913573779e-37,0.0,0.0
1.3977525294604854e-08,0.013977525294604854,2.1448178535274484e+16,13.977525294604854,9.533446194538862e-55,3.614415670939798e-68,6.949001167671111e-52,2.181929756037165e-65,1.1710408803204605e-58,5.681131768324218e-72,0.0,0.0,0.0,0.0,4.412287770228076e-22,1.0773050789409065e-36,0.0,0.0
1.4020532539365597e-08,0.014020532539365596,2.138238737781675e+16,14.020532539365597,1.6214581726489057e-54,6.147434735985412e-68,1.1582361560173867e-51,3.6367671732301683e-65,2.0474989361983374e-58,9.93313849885688e-72,0.0,0.0,0.0,0.0,5.958270608409135e-22,1.4547725629898541e-36,0.0,0.0
1.4063672112493697e-08,0.014063672112493698,2.1316798031267692e+16,14.063672112493698,2.7531735738915944e-54,1.0438107592185818e-67,1.9273953145034984e-51,6.051864270690871e-65,3.5736377645665694e-58,1.7336975483901524e-71,0.0,0.0,0.0,0.0,8.038147786873548e-22,1.9625957976963185e-36,0.0,0.0
1.4106944421148415e-08,0.014106944421148414,2.1251409876582936e+16,14.106944421148414,4.6669772071473154e-54,1.7693911738962768e-67,3.20217879973256e-51,1.005458056302133e-64,6.22637013873124e-58,3.0206314562486825e-71,0.0,0.0,0.0,0.0,1.0833590323001088e-21,2.6451316155951534e-36,0.0,0.0
1.4150349873741709e-08,0.014150349873741709,2.1186222296617132e+16,14.150349873741709,7.897947431094588e-54,2.994348987836062e-67,5.3115784337442205e-51,1.667792356983572e-64,1.0829271464138094e-57,5.2536610101848824e-71,0.0,0.0,0.0,0.0,1.4587160971358603e-21,3.5616041881513257e-36,0.0,0.0
1.419388887994229e-08,0.014193888879942291,2.1121234676117804e+16,14.19388887994229,1.3343553105058591e-53,5.0589415899330034e-67,8.796441100697013e-51,2.7620108446854013e-64,1.8802074901136751e-57,9.121548771382642e-71,0.0,0.0,0.0,0.0,1.9622411090586196e-21,4.7910118808642814e-36,0.0,0.0
1.4237561850679256e-08,0.014237561850679255,2.105644640171992e+16,14.237561850679256,2.2506586987271603e-53,8.532922832539159e-67,1.4544470301625302e-50,4.566845186982573e-64,3.258793733891476e-57,1.580955619838005e-70,0.0,0.0,0.0,0.0,2.6370506439774985e-21,6.438628213124226e-36,0.0,0.0
1.4281369198146175e-08,0.014281369198146175,2.099185686193977e+16,14.281369198146175,3.78992751195917e-53,1.4368753031614189e-66,2.4010347931287473e-50,7.539053648143097e-64,5.63838647007241e-57,2.7353798689292565e-70,0.0,0.0,0.0,0.0,3.540546897074387e-21,8.644606501378629e-36,0.0,0.0
1.4325311335804886e-08,0.014325311335804886,2.092746544716934e+16,14.325311335804885,6.371438182463874e-53,2.415603501943878e-66,3.9574072894073923e-50,1.2425936495288046e-63,9.738722515422891e-57,4.724597304418857e-70,0.0,0.0,0.0,0.0,4.749077788503247e-21,1.1595357982681021e-35,0.0,0.0
1.4369388678389315e-08,0.014369388678389316,2.0863271549670696e+16,14.369388678389315,1.0693787370007092e-52,4.054335846988155e-66,6.512337629616677e-50,2.0448209624036267e-63,1.6791930572648717e-56,8.146356957381664e-70,0.0,0.0,0.0,0.0,6.364093227111591e-21,1.5538582960708258e-35,0.0,0.0
1.4413601641909595e-08,0.014413601641909595,2.079927456356993e+16,14.413601641909596,1.7919063203222448e-52,6.793654836735639e-66,1.0699883147333331e-49,3.359676140781468e-63,2.8903674055103686e-56,1.4022190314210248e-69,0.0,0.0,0.0,0.0,8.520270114692346e-21,2.080310883265897e-35,0.0,0.0
1.4457950643655757e-08,0.014457950643655758,2.0735473884851784e+16,14.457950643655758,2.997719016063512e-52,1.136525278229494e-65,1.7552509921038532e-49,5.511345122235292e-63,4.966626987155063e-56,2.4094856834051415e-69,0.0,0.0,0.0,0.0,1.1396225470886315e-20,2.7825047276793844e-35,0.0,0.0
1.4502436102201877e-08,0.014502436102201878,2.0671868911353664e+16,14.502436102201878,5.006803895747825e-52,1.8982296740165026e-65,2.874879044247556e-49,9.026885994543141e-63,8.519780202703335e-56,4.1332454555704536e-69,0.0,0.0,0.0,0.0,1.5228628680811484e-20,3.7182250744935727e-35,0.0,0.0
1.4547058437409926e-08,0.014547058437409926,2.0608459042760084e+16,14.547058437409925,8.348845852457157e-52,3.165298116505657e-65,4.701345518877063e-49,1.4761841930280924e-62,1.4590019296478921e-55,7.078132242745202e-69,0.0,0.0,0.0,0.0,2.0330773761567723e-20,4.963965854612259e-35,0.0,0.0
1.4591818070433666e-08,0.014591818070433665,2.054524368059711e+16,14.591818070433666,1.3899227553574685e-51,5.269614456142487e-65,7.676249556230984e-49,2.410279825455943e-62,2.4942859392636085e-55,1.2100659615706256e-68,0.0,0.0,0.0,0.0,2.7116998120367766e-20,6.62089177361003e-35,0.0,0.0
1.4636715423722808e-08,0.014636715423722808,2.0482222228226436e+16,14.636715423722809,2.310230968422573e-51,8.758779192082989e-65,1.2514179928276859e-48,3.9293505496792624e-62,4.256981555996863e-55,2.065211689990349e-68,0.0,0.0,0.0,0.0,3.6134758054295604e-20,8.822669872273821e-35,0.0,0.0
1.4681750921026783e-08,0.014681750921026783,2.0419394090840068e+16,14.681750921026783,3.833741239798757e-51,1.4534864027862755e-64,2.0369678078612733e-48,6.395912973420674e-62,7.253117455564722e-55,3.5187427432012013e-68,0.0,0.0,0.0,0.0,4.8106722316475044e-20,1.1745747100275713e-34,0.0,0.0
1.4726924987398932e-08,0.014726924987398932,2.035675867545444e+16,14.726924987398933,6.351773313850574e-51,2.4081479598626102e-64,3.3105218359284066e-48,1.039476887042142e-61,1.2337220058334821e-54,5.985219985405843e-68,0.0,0.0,0.0,0.0,6.398596100868297e-20,1.5622825247412588e-34,0.0,0.0
1.4772238049200443e-08,0.014772238049200442,2.0294315390904932e+16,14.772238049200443,1.0506888289839225e-50,3.983476794505125e-64,5.372065787292587e-48,1.686784893232541e-61,2.0949893111595845e-54,1.0163531034605194e-67,0.0,0.0,0.0,0.0,8.50282362994323e-20,2.076051146002904e-34,0.0,0.0
1.4817690534104273e-08,0.014817690534104273,2.023206364784041e+16,14.817690534104273,1.7352509710077812e-50,6.578857398090556e-64,8.70403862981e-48,2.732997221591235e-61,3.5515705361508574e-54,1.7229919586453212e-67,0.0,0.0,0.0,0.0,1.128866064301307e-19,2.756241677439291e-34,0.0,0.0
1.4863282871099404e-08,0.014863282871099405,2.0170002858717376e+16,14.863282871099404,2.8612885276751703e-50,1.0848003840870936e-63,1.4081112226789066e-47,4.4213545262687955e-61,6.01084372044464e-54,2.916071999579154e-67,0.0,0.0,0.0,0.0,1.497351155108114e-19,3.6559356242365427e-34,0.0,0.0
1.4909015490494647e-08,0.014909015490494648,2.010813243779476e+16,14.909015490494648,4.710579092324234e-50,1.7859219576076538e-63,2.274530722427902e-47,7.141841171900976e-61,1.0156147692895536e-53,4.9271049603419585e-67,0.0,0.0,0.0,0.0,1.9843036205670337e-19,4.844879753813507e-34,0.0,0.0
1.4954888823922915e-08,0.014954888823922916,2.00464518011281e+16,14.954888823922916,7.742876679341064e-50,2.9355570102232424e-63,3.66849034725142e-47,1.1518760833775451e-60,1.7131814804257584e-53,8.311246769359636e-67,0.0,0.0,0.0,0.0,2.627223518527124e-19,6.414634283647295e-34,0.0,0.0
1.50009033043452e-08,0.0150009033043452,1.9984960366564148e+16,15.000903304345199,1.2707141910337468e-49,4.8176589993122873e-63,5.907798881865083e-47,1.8550007205344318e-60,2.8850990796494257e-53,1.3996631809876656e-66,0.0,0.0,0.0,0.0,3.4752941598456776e-19,8.485285285510492e-34,0.0,0.0
1.504705936605458e-08,0.01504705936605458,1.992365755373551e+16,15.047059366054581,2.082154763690689e-49,7.894073825597968e-63,9.499675888388804e-47,2.982820839060383e-60,4.850687436051543e-53,2.353239323602637e-66,0.0,0.0,0.0,0.0,4.592963313220648e-19,1.1214188562470142e-33,0.0,0.0
1.5093357444680528e-08,0.015093357444680528,1.9862542784054864e+16,15.093357444680528,3.4064326751931065e-49,1.291480897041439e-62,1.5252416227308203e-46,4.7891344403070883e-60,8.142040148826418e-53,3.9499904508722917e-66,0.0,0.0,0.0,0.0,6.064603984313702e-19,1.4807349416669369e-33,0.0,0.0
1.513979797719277e-08,0.015139797977192771,1.980161548070985e+16,15.13979797719277,5.564297860146164e-49,2.109592373323495e-62,2.4452163239865058e-46,7.677780055751581e-60,1.3644347265987817e-52,6.619353432788672e-66,0.0,0.0,0.0,0.0,8.000574693180596e-19,1.953421943502115e-33,0.0,0.0
1.5186381401905633e-08,0.015186381401905633,1.974087506865731e+16,15.186381401905633,9.075002666259348e-49,3.440605965714461e-62,3.9142332342882025e-46,1.2290373479423826e-59,2.282779921514438e-52,1.1074569428062476e-65,0.0,0.0,0.0,0.0,1.054509233039862e-18,2.57469188707336e-33,0.0,0.0
1.5233108158482084e-08,0.015233108158482084,1.968032097461803e+16,15.233108158482084,1.4777843122639245e-48,5.602723996675458e-62,6.2564630019130054e-46,1.9644784138084476e-59,3.813021476582916e-52,1.849831018537094e-65,0.0,0.0,0.0,0.0,1.3886450468651664e-18,3.390518569364861e-33,0.0,0.0
1.5279978687937794e-08,0.015279978687937795,1.961995262707139e+16,15.279978687937795,2.4027318394098346e-48,9.109477765137777e-62,9.985407976379493e-46,3.1353367576329135e-59,6.358732454526354e-52,3.084845077637101e-65,0.0,0.0,0.0,0.0,1.8270269921039606e-18,4.460872818034673e-33,0.0,0.0
1.5326993432645513e-08,0.015326993432645514,1.9559769456249736e+16,15.326993432645514,3.900601389423734e-48,1.4788350928228679e-61,1.5913271712624987e-45,4.996637678982803e-59,1.0586931567471412e-51,5.1360933907428756e-65,0.0,0.0,0.0,0.0,2.4016665907271626e-18,5.863914030202345e-33,0.0,0.0
1.5374152836338996e-08,0.015374152836338995,1.9499770894133296e+16,15.374152836338995,6.322544635935397e-48,2.3970664905448328e-61,2.532280715477615e-45,7.951155152261152e-59,1.759827357120586e-51,8.537542346572792e-65,0.0,0.0,0.0,0.0,3.154246956661997e-18,7.701415781569061e-33,0.0,0.0
1.54214573441174e-08,0.0154214573441174,1.9439956374444564e+16,15.421457344117401,1.0232655307791465e-47,3.87950683783093e-61,4.023693477215322e-45,1.2634069724945946e-58,2.920603320921392e-51,1.4168875389404995e-64,0.0,0.0,0.0,0.0,4.138996621331793e-18,1.0105782564697733e-32,0.0,0.0
1.5468907402449422e-08,0.015468907402449422,1.938032533264304e+16,15.468907402449421,1.653571316412474e-47,6.269185305185324e-61,6.384112968912416e-45,2.0045594635352706e-58,4.839269127624432e-51,2.3476999000149626e-64,0.0,0.0,0.0,0.0,5.4264028342870665e-18,1.324911619138252e-32,0.0,0.0
1.5516503459177374e-08,0.015516503459177374,1.9320877205920068e+16,15.516503459177374,2.6680728903024283e-47,1.0115465351283917e-60,1.0114416325817342e-44,3.1758443283792314e-58,8.005598388828603e-51,3.883797747417094e-64,0.0,0.0,0.0,0.0,7.108005297212726e-18,1.7354920183345868e-32,0.0,0.0
1.5564245963521674e-08,0.015564245963521675,1.9261611433193188e+16,15.564245963521675,4.2984774084607003e-47,1.6296818369018502e-60,1.6001018440051158e-44,5.0241894365586625e-58,1.3222597349514363e-50,6.414747693652584e-64,0.0,0.0,0.0,0.0,9.302579217841635e-18,2.2713196329243242e-32,0.0,0.0
1.56121353660848e-08,0.015612135366084799,1.9202527455101216e+16,15.612135366084798,6.914739497682731e-47,2.6215853418470746e-60,2.527684735812089e-44,7.936724150526676e-58,2.1804735173079186e-50,1.057824502743043e-63,0.0,0.0,0.0,0.0,1.2164103296216865e-17,2.9699899336118927e-32,0.0,0.0
1.566017211885578e-08,0.01566017211885578,1.9143624713998644e+16,15.66017211885578,1.110665357532033e-46,4.210865820728443e-60,3.9872053507247097e-44,1.2519499980300764e-57,3.5900297070700227e-50,1.741649857046997e-63,0.0,0.0,0.0,0.0,1.58920188829113e-17,3.880198561097059e-32,0.0,0.0
1.5708356675214367e-08,0.015708356675214367,1.9084902653950516e+16,15.708356675214366,1.781307359525677e-46,6.753470994275044e-60,6.280390526028338e-44,1.971991461453112e-57,5.9014748111295965e-50,2.8630132895359464e-63,0.0,0.0,0.0,0.0,2.0744427538913396e-17,5.064963644979532e-32,0.0,0.0
1.575668948993521e-08,0.015756689489935208,1.9026360720727304e+16,15.756689489935209,2.8526253082213925e-46,1.0815158975000227e-59,9.87822627610677e-44,3.1016825769118463e-57,9.68591075262385e-50,4.698976458176775e-63,0.0,0.0,0.0,0.0,2.705505375486571e-17,6.605767424736545e-32,0.0,0.0
1.5805171019192373e-08,0.015805171019192373,1.896799836179938e+16,15.805171019192374,4.561449019020882e-46,1.72938226954975e-59,1.551484652520732e-43,4.8715354159373294e-57,1.5872299584277965e-49,7.700211574161672e-63,0.0,0.0,0.0,0.0,3.525502798544081e-17,8.607874799824294e-32,0.0,0.0
1.5853801720563395e-08,0.015853801720563394,1.890981502633214e+16,15.853801720563395,7.28308087354248e-46,2.761234615991575e-59,2.4332913061287114e-43,7.64033647115953e-57,2.5969334008439364e-49,1.259863860578409e-62,0.0,0.0,0.0,0.0,4.590083547050577e-17,1.1207157319535098e-31,0.0,0.0
1.5902582053033817e-08,0.01590258205303382,1.8851810165180508e+16,15.902582053033818,1.1611374522441163e-45,4.402220684803738e-59,3.810840214492288e-43,1.1965727820262348e-56,4.24233953676833e-49,2.05810833074905e-62,0.0,0.0,0.0,0.0,5.971014501141177e-17,1.457884114429981e-31,0.0,0.0
1.5951512477001435e-08,0.015951512477001436,1.8793983230883884e+16,15.951512477001437,1.8484610456605233e-45,7.008070779677097e-59,5.959767134176977e-43,1.8713183283967095e-56,6.919516728009585e-49,3.3569012803539844e-62,0.0,0.0,0.0,0.0,7.760769969983387e-17,1.894871173537032e-31,0.0,0.0
1.600059345428053e-08,0.01600059345428053,1.8736333677661096e+16,16.00059345428053,2.9383065913751596e-45,1.1140002443162461e-58,9.307255891573881e-43,2.9224025276258833e-56,1.1268702095804743e-48,5.466844287002085e-62,0.0,0.0,0.0,0.0,1.0078404469622948e-16,2.460745284114662e-31,0.0,0.0
1.6049825448106464e-08,0.016049825448106465,1.867886096140498e+16,16.049825448106464,4.663865485056252e-45,1.768211426629649e-58,1.4514421149252677e-42,4.557409997935469e-56,1.832322393088653e-48,8.889241299876015e-62,0.0,0.0,0.0,0.0,1.3077061841553443e-16,3.1928980776341397e-31,0.0,0.0
